cuenta_id,iban,tipo_cuenta,moneda_base,fecha_apertura,estado,saldo_actual,limite_diario,es_conjunta,canales_habilitados,pais_apertura,score_riesgo,ultima_actividad
CU001073,GT82BAGT000000001073,AHORRO,GTQ,2026-01-26,CERRADA,42979.04,45611.83,false,ATM|MOBILE,GT,24.38,2026-04-21T03:22:13Z
CU001074,GT82BAGT000000001074,AHORRO,USD,2023-07-19,CERRADA,4233.67,41702.74,false,POS|WEB|MOBILE,GT,51.04,2026-04-12T04:58:02Z
CU001075,GT82BAGT000000001075,AHORRO,GTQ,2021-08-21,ACTIVA,26835.05,11543.68,true,API|MOBILE|WEB,GT,18.00,2026-04-15T12:06:06Z
CU001076,GT82BAGT000000001076,NOMINA,GTQ,2025-11-10,ACTIVA,-11756.60,40270.38,false,WEB|ATM,GT,48.13,2026-04-21T01:21:58Z
CU001077,GT82BAGT000000001077,AHORRO,GTQ,2025-04-21,ACTIVA,37126.70,20171.83,false,POS|ATM|MOBILE|API,GT,42.55,2026-03-19T18:50:14Z
CU001078,GT82BAGT000000001078,CORRIENTE,USD,2020-08-31,ACTIVA,25929.26,29576.08,false,ATM|API|POS,GT,29.63,2026-04-14T00:15:55Z
CU001079,GT82BAGT000000001079,NOMINA,GTQ,2025-09-29,ACTIVA,19500.73,13968.31,false,MOBILE|POS,GT,54.65,2026-02-28T17:55:31Z
CU001080,GT82BAGT000000001080,AHORRO,GTQ,2023-05-02,ACTIVA,20273.80,7940.18,false,WEB|API,GT,35.60,2026-04-01T19:56:06Z
CU001081,GT82BAGT000000001081,CORRIENTE,GTQ,2025-10-31,ACTIVA,56222.41,40582.79,true,MOBILE|POS,GT,30.69,2026-03-02T19:42:42Z
CU001082,GT82BAGT000000001082,EMPRESARIAL,GTQ,2026-01-01,ACTIVA,71324.19,71094.60,true,API|WEB|MOBILE,GT,43.01,2026-04-13T00:10:12Z
CU001083,GT82BAGT000000001083,AHORRO,GTQ,2025-01-12,ACTIVA,18843.59,20854.12,false,API|ATM|MOBILE|WEB,GT,32.11,2026-04-04T13:05:01Z
CU001084,GT82BAGT000000001084,AHORRO,GTQ,2022-06-01,ACTIVA,2989.50,4549.92,false,API|POS|WEB,GT,44.88,2026-04-16T15:25:56Z
CU001085,GT82BAGT000000001085,NOMINA,GTQ,2025-06-03,ACTIVA,24811.54,26098.61,true,ATM|API,GT,19.00,2026-04-14T19:46:06Z
CU001086,GT82BAGT000000001086,EMPRESARIAL,GTQ,2023-08-24,ACTIVA,182300.67,129945.26,false,API|POS|WEB,GT,39.75,2026-04-21T10:58:59Z
CU001087,GT82BAGT000000001087,AHORRO,USD,2020-06-22,ACTIVA,16361.33,48107.86,false,ATM|MOBILE,GT,26.15,2026-03-10T09:03:48Z
CU001088,GT82BAGT000000001088,AHORRO,GTQ,2022-08-24,ACTIVA,26664.72,40727.24,false,API|MOBILE|ATM,GT,36.59,2026-04-08T07:16:57Z
CU001089,GT82BAGT000000001089,AHORRO,USD,2025-06-27,ACTIVA,29498.16,15175.31,false,POS|MOBILE|API|ATM,GT,44.23,2026-04-03T21:28:02Z
CU001090,GT82BAGT000000001090,NOMINA,GTQ,2023-12-12,ACTIVA,2721.45,16714.97,false,WEB|POS|ATM|API,GT,18.42,2026-03-26T00:02:03Z
CU001091,GT82BAGT000000001091,NOMINA,GTQ,2026-01-11,ACTIVA,14563.64,33811.46,false,ATM|MOBILE|POS|WEB,GT,45.36,2026-03-19T06:58:41Z
CU001092,GT82BAGT000000001092,CORRIENTE,GTQ,2020-12-08,ACTIVA,2779.34,39135.60,false,POS|MOBILE|API,GT,33.64,2026-02-18T18:12:44Z
CU001093,GT82BAGT000000001093,CORRIENTE,GTQ,2023-07-28,ACTIVA,43860.94,45848.43,false,POS|MOBILE|API,GT,24.34,2026-04-15T17:34:40Z
CU001094,GT82BAGT000000001094,CORRIENTE,GTQ,2025-10-28,ACTIVA,65223.74,27596.07,false,ATM|MOBILE,GT,49.63,2026-04-21T02:26:49Z
CU001095,GT82BAGT000000001095,AHORRO,USD,2023-12-13,ACTIVA,34586.46,28426.87,false,ATM|MOBILE|API|WEB,GT,28.11,2026-04-15T07:04:12Z
CU001096,GT82BAGT000000001096,AHORRO,GTQ,2021-08-12,ACTIVA,28818.43,5992.40,false,WEB|POS|ATM,GT,19.48,2026-04-05T10:27:07Z
CU001097,GT82BAGT000000001097,EMPRESARIAL,GTQ,2022-11-20,ACTIVA,339750.56,79072.41,false,POS|WEB|ATM|MOBILE,GT,53.40,2026-04-20T14:24:23Z
CU001098,GT82BAGT000000001098,AHORRO,GTQ,2023-07-25,ACTIVA,36930.58,15359.69,false,POS|API|MOBILE|WEB,GT,34.67,2026-04-09T06:31:04Z
CU001099,GT82BAGT000000001099,EMPRESARIAL,GTQ,2022-10-21,ACTIVA,225017.83,37844.84,false,POS|WEB|ATM|MOBILE,GT,31.53,2026-04-02T23:50:56Z
CU001100,GT82BAGT000000001100,CORRIENTE,USD,2026-03-15,ACTIVA,45656.55,33357.62,true,POS|MOBILE|WEB,GT,61.94,2026-04-12T06:25:30Z
CU001101,GT82BAGT000000001101,AHORRO,GTQ,2025-10-03,BLOQUEADA,4410.01,25246.03,true,MOBILE|ATM|API,GT,37.43,2026-03-11T21:18:49Z
CU001102,GT82BAGT000000001102,AHORRO,GTQ,2023-12-27,ACTIVA,29080.23,17218.24,false,MOBILE|ATM,GT,49.81,2026-04-09T18:59:23Z
CU001103,GT82BAGT000000001103,CORRIENTE,GTQ,2023-06-23,ACTIVA,65804.57,36200.95,true,ATM|WEB|POS|API,GT,15.32,2026-04-20T04:11:16Z
CU001104,GT82BAGT000000001104,CORRIENTE,GTQ,2025-03-17,ACTIVA,20905.21,19978.79,false,API|POS|ATM|WEB,GT,67.56,2026-04-18T12:01:51Z
CU001105,GT82BAGT000000001105,NOMINA,GTQ,2026-04-05,ACTIVA,34629.50,12064.30,false,ATM|POS,GT,36.97,2026-04-04T03:40:25Z
CU001106,GT82BAGT000000001106,CORRIENTE,GTQ,2026-04-11,ACTIVA,43525.85,23787.41,true,ATM|API,GT,25.91,2026-04-10T05:43:20Z
CU001107,GT82BAGT000000001107,CORRIENTE,USD,2026-03-30,ACTIVA,13026.45,45627.17,false,WEB|MOBILE|POS|ATM,GT,60.57,2026-04-14T19:00:35Z
CU001108,GT82BAGT000000001108,CORRIENTE,GTQ,2025-07-29,ACTIVA,51371.01,48703.98,true,ATM|MOBILE|API,GT,25.02,2026-04-07T18:35:31Z
CU001109,GT82BAGT000000001109,AHORRO,GTQ,2019-04-29,ACTIVA,11667.43,23415.62,false,WEB|ATM|MOBILE,GT,19.43,2026-04-18T00:00:59Z
CU001110,GT82BAGT000000001110,AHORRO,GTQ,2025-10-13,ACTIVA,23191.00,25647.89,false,ATM|POS|WEB|API,GT,47.51,2026-04-09T06:19:26Z
CU001111,GT82BAGT000000001111,NOMINA,USD,2025-10-04,ACTIVA,25502.20,8364.12,false,MOBILE|POS|WEB|ATM,GT,33.24,2026-04-09T10:29:42Z
CU001112,GT82BAGT000000001112,NOMINA,USD,2021-04-25,ACTIVA,2530.73,48701.83,false,WEB|ATM|MOBILE,GT,36.92,2026-04-01T05:37:00Z
CU001113,GT82BAGT000000001113,AHORRO,GTQ,2024-09-15,ACTIVA,34965.39,47362.23,false,ATM|WEB,GT,43.42,2026-04-15T07:52:59Z
CU001114,GT82BAGT000000001114,CORRIENTE,GTQ,2023-03-11,ACTIVA,5779.03,48647.52,false,API|WEB,GT,28.38,2026-03-22T21:47:02Z
CU001115,GT82BAGT000000001115,CORRIENTE,GTQ,2024-12-14,CERRADA,28081.81,41383.84,false,ATM|MOBILE,GT,14.94,2026-03-21T14:38:05Z
CU001116,GT82BAGT000000001116,AHORRO,GTQ,2024-02-19,ACTIVA,37973.23,25813.35,false,WEB|ATM|API,GT,56.72,2026-04-02T08:41:32Z
CU001117,GT82BAGT000000001117,AHORRO,GTQ,2021-08-09,ACTIVA,29171.31,44409.46,false,MOBILE|POS|API|ATM,GT,50.42,2026-04-18T15:20:41Z
CU001118,GT82BAGT000000001118,CORRIENTE,GTQ,2024-03-08,ACTIVA,20488.73,31809.15,false,ATM|API,GT,45.69,2026-04-16T23:02:14Z
CU001119,GT82BAGT000000001119,AHORRO,GTQ,2024-11-23,ACTIVA,-5556.42,37261.13,false,API|ATM|POS,GT,23.00,2026-04-10T06:03:48Z
CU001120,GT82BAGT000000001120,AHORRO,GTQ,2025-10-12,ACTIVA,3543.79,33905.26,false,POS|API,GT,40.68,2026-03-14T09:42:29Z
CU001121,GT82BAGT000000001121,CORRIENTE,GTQ,2019-10-22,ACTIVA,43966.76,56372.60,false,ATM|WEB,GT,26.48,2026-03-23T11:47:22Z
CU001122,GT82BAGT000000001122,NOMINA,GTQ,2024-02-14,ACTIVA,9517.78,47100.60,false,MOBILE|WEB|API,GT,54.19,2026-04-14T02:40:10Z
CU001123,GT82BAGT000000001123,EMPRESARIAL,USD,2025-09-16,ACTIVA,135640.05,92043.27,false,ATM|WEB|MOBILE|API,GT,20.67,2026-04-18T14:28:52Z
CU001124,GT82BAGT000000001124,AHORRO,GTQ,2023-10-14,ACTIVA,6112.36,20528.28,true,API|MOBILE|ATM|POS,GT,34.83,2026-03-30T20:59:33Z
CU001125,GT82BAGT000000001125,NOMINA,GTQ,2022-10-22,ACTIVA,15094.71,46119.29,false,WEB|POS|ATM,GT,33.61,2026-04-07T08:12:57Z
CU001126,GT82BAGT000000001126,NOMINA,GTQ,2023-01-22,ACTIVA,32666.92,26217.82,false,POS|WEB|ATM,GT,58.15,2026-04-16T05:03:05Z
CU001127,GT82BAGT000000001127,AHORRO,USD,2025-12-01,ACTIVA,25452.59,13730.35,false,MOBILE|API|POS,GT,56.75,2026-04-21T00:43:43Z
CU001128,GT82BAGT000000001128,AHORRO,GTQ,2025-11-03,BLOQUEADA,32838.23,21721.08,false,ATM|POS|API,GT,51.71,2026-03-29T21:17:51Z
CU001129,GT82BAGT000000001129,AHORRO,GTQ,2025-05-13,BLOQUEADA,13386.49,45470.17,false,ATM|API|WEB|POS,GT,30.98,2026-04-05T10:03:13Z
CU001130,GT82BAGT000000001130,AHORRO,GTQ,2025-05-08,ACTIVA,16714.57,4419.85,false,API|WEB|ATM,GT,53.27,2026-04-03T20:37:04Z
CU001131,GT82BAGT000000001131,AHORRO,GTQ,2025-12-03,ACTIVA,43037.39,23602.12,false,ATM|WEB|POS,GT,35.36,2026-04-01T11:23:24Z
CU001132,GT82BAGT000000001132,EMPRESARIAL,GTQ,2025-10-21,BLOQUEADA,156671.44,61282.58,false,WEB|API,GT,56.14,2026-03-01T21:03:37Z
CU001133,GT82BAGT000000001133,CORRIENTE,GTQ,2026-01-13,ACTIVA,63185.22,22549.67,false,API|MOBILE,GT,43.86,2026-04-14T08:41:59Z
CU001134,GT82BAGT000000001134,AHORRO,USD,2021-02-19,BLOQUEADA,30114.77,28385.37,false,ATM|WEB|MOBILE,GT,14.69,2026-04-15T01:51:39Z
CU001135,GT82BAGT000000001135,AHORRO,USD,2026-03-24,ACTIVA,3494.45,49505.50,false,POS|ATM|MOBILE,GT,38.71,2026-04-14T10:37:19Z
CU001136,GT82BAGT000000001136,AHORRO,GTQ,2022-11-04,ACTIVA,18664.80,48061.02,false,ATM|MOBILE,GT,26.59,2026-04-18T07:11:04Z
CU001137,GT82BAGT000000001137,NOMINA,GTQ,2025-01-19,ACTIVA,27391.43,11833.69,false,POS|MOBILE|ATM,GT,43.40,2026-04-07T08:51:16Z
CU001138,GT82BAGT000000001138,AHORRO,USD,2024-07-12,ACTIVA,206912.45,30622.76,false,POS|WEB|API|ATM,GT,46.63,2026-04-19T12:05:17Z
CU001139,GT82BAGT000000001139,CORRIENTE,GTQ,2021-03-17,BLOQUEADA,38755.87,30412.45,false,ATM|WEB,GT,38.84,2026-04-19T08:34:14Z
CU001140,GT82BAGT000000001140,CORRIENTE,USD,2024-06-29,ACTIVA,10390.43,8240.79,false,WEB|API|ATM,GT,24.72,2026-04-13T16:41:05Z
CU001141,GT82BAGT000000001141,AHORRO,GTQ,2021-12-07,BLOQUEADA,-1297.37,42094.33,true,WEB|ATM|MOBILE|POS,GT,39.01,2026-03-31T06:12:09Z
CU001142,GT82BAGT000000001142,AHORRO,USD,2022-07-01,ACTIVA,189730.82,11642.55,false,POS|API|WEB,GT,42.85,2026-04-21T08:01:24Z
CU001143,GT82BAGT000000001143,EMPRESARIAL,GTQ,2022-11-28,BLOQUEADA,223503.63,40427.42,false,API|ATM|POS,GT,21.92,2026-04-12T06:15:13Z
CU001144,GT82BAGT000000001144,AHORRO,GTQ,2024-04-12,ACTIVA,-1228.07,18797.60,false,MOBILE|API,GT,25.79,2026-04-14T12:06:31Z
CU001145,GT82BAGT000000001145,CORRIENTE,GTQ,2023-10-13,ACTIVA,49909.66,33431.55,false,API|MOBILE,GT,50.00,2026-03-27T16:31:34Z
CU001146,GT82BAGT000000001146,CORRIENTE,GTQ,2026-02-19,ACTIVA,48256.44,29520.89,false,API|MOBILE,GT,33.52,2026-04-17T09:30:36Z
CU001147,GT82BAGT000000001147,EMPRESARIAL,USD,2026-04-06,ACTIVA,320847.02,38255.14,false,API|POS,GT,30.54,2026-03-17T13:02:02Z
CU001148,GT82BAGT000000001148,AHORRO,GTQ,2022-11-26,CERRADA,21795.83,9634.68,false,WEB|ATM,GT,46.68,2026-03-19T11:49:25Z
CU001149,GT82BAGT000000001149,EMPRESARIAL,GTQ,2019-10-29,ACTIVA,102149.52,143455.10,false,WEB|API|MOBILE|ATM,GT,31.16,2026-04-10T18:54:09Z
CU001150,GT82BAGT000000001150,CORRIENTE,GTQ,2025-05-01,ACTIVA,44652.78,53358.20,false,POS|MOBILE|WEB,GT,23.01,2026-04-04T15:45:05Z
CU001151,GT82BAGT000000001151,AHORRO,GTQ,2023-02-20,ACTIVA,41565.69,11691.27,false,ATM|POS,GT,37.52,2026-04-20T23:12:29Z
CU001152,GT82BAGT000000001152,AHORRO,GTQ,2022-12-12,ACTIVA,15684.53,15550.46,false,MOBILE|API|ATM|WEB,GT,29.25,2026-04-21T08:24:36Z
CU001153,GT82BAGT000000001153,AHORRO,USD,2026-03-24,ACTIVA,37804.61,5542.94,false,API|ATM|WEB,GT,39.12,2026-04-19T11:11:37Z
CU001154,GT82BAGT000000001154,AHORRO,GTQ,2025-01-13,ACTIVA,10228.37,14207.17,false,API|ATM,GT,29.38,2026-04-20T06:39:24Z
CU001155,GT82BAGT000000001155,CORRIENTE,GTQ,2025-12-19,ACTIVA,23430.61,50274.60,false,ATM|POS|WEB,GT,66.38,2026-04-02T07:46:14Z
CU001156,GT82BAGT000000001156,NOMINA,GTQ,2026-02-07,ACTIVA,34703.30,21852.68,false,API|ATM,GT,28.57,2026-03-31T05:40:56Z
CU001157,GT82BAGT000000001157,AHORRO,GTQ,2025-03-16,ACTIVA,-41281.68,36016.29,false,POS|WEB|API|ATM,GT,44.91,2026-01-13T06:46:29Z
CU001158,GT82BAGT000000001158,CORRIENTE,GTQ,2024-10-29,ACTIVA,45328.29,42770.48,false,WEB|MOBILE|POS|API,GT,25.76,2026-04-04T14:45:38Z
CU001159,GT82BAGT000000001159,NOMINA,GTQ,2026-04-08,ACTIVA,29039.08,35896.51,false,WEB|MOBILE|POS|API,GT,47.95,2026-04-08T12:15:14Z
CU001160,GT82BAGT000000001160,AHORRO,GTQ,2026-01-01,ACTIVA,34932.06,7762.91,false,MOBILE|API,GT,12.02,2026-04-19T11:12:22Z
CU001161,GT82BAGT000000001161,AHORRO,GTQ,2026-04-11,ACTIVA,182655.92,26982.74,false,POS|API,GT,18.58,2026-04-14T11:39:42Z
CU001162,GT82BAGT000000001162,AHORRO,GTQ,2025-09-25,ACTIVA,26629.58,5016.07,false,MOBILE|WEB|API,GT,72.37,2026-04-19T19:48:51Z
CU001163,GT82BAGT000000001163,AHORRO,GTQ,2026-02-16,ACTIVA,35859.12,13056.09,false,API|WEB|MOBILE,GT,33.90,2026-04-20T10:29:11Z
CU001164,GT82BAGT000000001164,CORRIENTE,GTQ,2022-08-18,ACTIVA,27077.64,15795.66,false,MOBILE|API|ATM,GT,28.47,2026-04-12T11:35:57Z
CU001165,GT82BAGT000000001165,AHORRO,GTQ,2025-10-16,ACTIVA,-3220.58,28939.07,false,ATM|WEB|API|MOBILE,GT,56.04,2026-02-13T08:02:59Z
CU001166,GT82BAGT000000001166,AHORRO,GTQ,2023-11-02,ACTIVA,33859.06,38845.00,false,MOBILE|API|POS,GT,56.92,2026-04-10T19:58:22Z
CU001167,GT82BAGT000000001167,EMPRESARIAL,USD,2025-04-25,ACTIVA,339527.90,82083.41,false,ATM|API|POS,GT,41.90,2026-04-13T16:41:05Z
CU001168,GT82BAGT000000001168,EMPRESARIAL,GTQ,2022-02-22,ACTIVA,218706.18,62270.41,false,WEB|API,GT,40.41,2026-04-03T03:25:34Z
CU001169,GT82BAGT000000001169,NOMINA,USD,2025-09-26,ACTIVA,24499.60,48207.83,false,WEB|ATM|POS|API,GT,29.41,2026-04-10T07:36:17Z
CU001170,GT82BAGT000000001170,NOMINA,GTQ,2020-03-04,ACTIVA,33506.40,19595.17,false,WEB|POS|API|ATM,GT,44.38,2026-04-09T12:44:32Z
CU001171,GT82BAGT000000001171,AHORRO,GTQ,2020-09-16,BLOQUEADA,37024.05,4341.60,false,ATM|API|MOBILE|POS,GT,36.11,2026-04-15T21:38:18Z
CU001172,GT82BAGT000000001172,AHORRO,GTQ,2024-04-11,ACTIVA,28140.62,8229.10,false,POS|ATM|API|WEB,GT,22.46,2026-04-11T00:33:25Z
CU001173,GT82BAGT000000001173,CORRIENTE,GTQ,2024-09-02,ACTIVA,34949.20,7230.65,false,ATM|API|MOBILE|WEB,GT,29.93,2026-04-21T01:46:35Z
CU001174,GT82BAGT000000001174,NOMINA,GTQ,2024-09-11,ACTIVA,27138.74,23310.80,false,WEB|API,GT,52.09,2026-04-12T12:18:53Z
CU001175,GT82BAGT000000001175,CORRIENTE,USD,2021-08-31,ACTIVA,22469.22,36667.94,false,API|ATM|MOBILE|POS,GT,40.55,2026-04-09T12:45:27Z
CU001176,GT82BAGT000000001176,EMPRESARIAL,GTQ,2025-12-30,ACTIVA,153872.23,102237.87,true,ATM|API,GT,29.26,2026-04-13T11:22:17Z
CU001177,GT82BAGT000000001177,NOMINA,GTQ,2023-12-17,ACTIVA,42271.83,20809.90,false,MOBILE|POS,GT,49.56,2026-04-08T20:57:20Z
CU001178,GT82BAGT000000001178,CORRIENTE,GTQ,2020-12-25,BLOQUEADA,45555.88,52819.99,false,ATM|POS,GT,27.11,2026-03-23T22:46:06Z
CU001179,GT82BAGT000000001179,NOMINA,GTQ,2022-01-06,ACTIVA,7626.37,42281.71,false,POS|ATM,GT,44.24,2026-03-06T16:41:40Z
CU001180,GT82BAGT000000001180,NOMINA,GTQ,2024-04-27,ACTIVA,-150993.29,21041.95,false,API|POS|WEB|MOBILE,GT,32.54,2026-04-02T13:59:56Z
CU001181,GT82BAGT000000001181,CORRIENTE,GTQ,2024-02-02,ACTIVA,48035.14,26985.24,false,API|POS|WEB|ATM,GT,56.05,2026-04-17T00:00:19Z
CU001182,GT82BAGT000000001182,CORRIENTE,GTQ,2023-02-04,ACTIVA,59644.18,51391.95,false,API|ATM,GT,61.37,2026-03-28T20:34:48Z
CU001183,GT82BAGT000000001183,AHORRO,GTQ,2024-12-30,ACTIVA,1052.80,42684.44,false,ATM|WEB,GT,36.14,2026-04-10T01:57:35Z
CU001184,GT82BAGT000000001184,NOMINA,GTQ,2020-12-06,CERRADA,28427.34,30612.33,false,WEB|POS,GT,36.58,2026-04-18T00:13:12Z
CU001185,GT82BAGT000000001185,AHORRO,USD,2023-06-21,BLOQUEADA,33852.84,17973.05,false,WEB|MOBILE|POS,GT,36.13,2026-04-12T14:58:23Z
CU001186,GT82BAGT000000001186,AHORRO,GTQ,2024-02-07,ACTIVA,4745.66,25822.47,false,WEB|ATM|POS,GT,31.28,2026-04-12T18:29:39Z
CU001187,GT82BAGT000000001187,CORRIENTE,GTQ,2024-02-04,ACTIVA,59664.19,8303.57,false,MOBILE|API|WEB,GT,31.64,2026-04-20T19:59:09Z
CU001188,GT82BAGT000000001188,CORRIENTE,GTQ,2023-06-02,ACTIVA,58553.17,38494.24,false,WEB|MOBILE|API|POS,GT,37.71,2026-04-13T01:02:54Z
CU001189,GT82BAGT000000001189,NOMINA,GTQ,2018-08-27,ACTIVA,14053.19,23844.77,false,WEB|MOBILE,GT,49.84,2026-03-05T17:58:15Z
CU001190,GT82BAGT000000001190,AHORRO,GTQ,2021-12-29,ACTIVA,30833.42,5776.35,false,MOBILE|POS|ATM|WEB,GT,32.93,2026-04-07T20:14:11Z
CU001191,GT82BAGT000000001191,AHORRO,GTQ,2022-08-28,ACTIVA,10096.12,7899.55,false,MOBILE|ATM,GT,24.95,2026-04-17T00:33:56Z
CU001192,GT82BAGT000000001192,CORRIENTE,GTQ,2023-11-19,BLOQUEADA,93237.71,35371.12,false,ATM|MOBILE|API|POS,GT,47.35,2026-04-15T16:25:13Z
CU001193,GT82BAGT000000001193,AHORRO,GTQ,2026-04-04,ACTIVA,20697.51,9126.48,false,ATM|WEB|POS,GT,45.69,2026-04-14T16:00:46Z
CU001194,GT82BAGT000000001194,AHORRO,GTQ,2020-05-15,ACTIVA,23005.61,33337.35,false,ATM|WEB,GT,64.29,2026-03-31T02:11:37Z
CU001195,GT82BAGT000000001195,AHORRO,GTQ,2024-09-02,ACTIVA,14720.41,11051.63,false,POS|ATM|MOBILE,GT,43.10,2026-03-27T04:02:33Z
CU001196,GT82BAGT000000001196,AHORRO,GTQ,2022-12-17,ACTIVA,14002.47,16920.86,false,POS|API|MOBILE|ATM,GT,29.40,2026-04-19T14:08:34Z
CU001197,GT82BAGT000000001197,AHORRO,GTQ,2024-09-01,ACTIVA,52286.73,14904.13,true,WEB|API|POS|ATM,GT,31.90,2026-04-20T08:17:25Z
CU001198,GT82BAGT000000001198,NOMINA,USD,2023-08-10,ACTIVA,14543.21,35796.85,false,MOBILE|ATM|POS,GT,55.06,2026-03-20T12:20:04Z
CU001199,GT82BAGT000000001199,NOMINA,GTQ,2024-03-20,ACTIVA,58989.13,42423.85,false,MOBILE|POS,GT,36.35,2026-04-12T14:58:23Z
CU001200,GT82BAGT000000001200,NOMINA,GTQ,2021-10-21,ACTIVA,11028.45,21383.20,false,WEB|POS,GT,33.05,2026-03-01T01:48:02Z
CU001201,GT82BAGT000000001201,AHORRO,GTQ,2025-11-04,BLOQUEADA,24710.51,29564.42,false,MOBILE|ATM|WEB|API,GT,46.70,2026-04-08T04:55:53Z
CU001202,GT82BAGT000000001202,NOMINA,GTQ,2022-10-16,ACTIVA,34641.31,30071.93,false,ATM|POS|WEB,GT,22.16,2026-04-03T20:37:04Z
CU001203,GT82BAGT000000001203,NOMINA,GTQ,2023-08-09,ACTIVA,22230.41,21720.19,false,API|ATM|MOBILE,GT,24.91,2026-03-25T02:23:38Z
CU001204,GT82BAGT000000001204,NOMINA,GTQ,2025-09-07,ACTIVA,6596.95,37735.65,false,API|ATM|WEB,GT,41.78,2026-04-12T15:14:23Z
CU001205,GT82BAGT000000001205,NOMINA,GTQ,2026-02-10,ACTIVA,20914.91,36772.64,false,WEB|API,GT,47.06,2026-04-15T05:44:12Z
CU001206,GT82BAGT000000001206,CORRIENTE,GTQ,2023-06-09,ACTIVA,38401.92,29319.87,false,ATM|MOBILE,GT,56.37,2026-04-03T18:00:58Z
CU001207,GT82BAGT000000001207,AHORRO,GTQ,2026-03-02,ACTIVA,-107234.19,42443.44,false,API|WEB|POS,GT,12.81,2026-03-23T04:23:39Z
CU001208,GT82BAGT000000001208,CORRIENTE,USD,2022-02-10,ACTIVA,24488.90,57045.25,false,ATM|WEB|MOBILE|API,GT,35.82,2026-04-07T16:11:41Z
CU001209,GT82BAGT000000001209,NOMINA,USD,2026-04-18,ACTIVA,16055.20,24989.12,false,WEB|API,GT,51.98,2026-04-12T19:21:34Z
CU001210,GT82BAGT000000001210,NOMINA,GTQ,2021-09-30,ACTIVA,21840.93,35838.20,false,MOBILE|API|WEB,GT,17.09,2026-04-06T19:25:53Z
CU001211,GT82BAGT000000001211,CORRIENTE,GTQ,2021-12-29,ACTIVA,20964.03,31985.45,false,ATM|API|MOBILE,GT,28.29,2026-04-06T09:20:17Z
CU001212,GT82BAGT000000001212,CORRIENTE,USD,2026-04-05,ACTIVA,59700.41,40794.25,false,WEB|API|MOBILE,GT,48.92,2026-04-20T21:40:57Z
CU001213,GT82BAGT000000001213,CORRIENTE,GTQ,2023-03-04,ACTIVA,40482.44,58516.46,false,MOBILE|POS,GT,34.42,2026-04-17T09:27:14Z
CU001214,GT82BAGT000000001214,NOMINA,GTQ,2025-07-31,ACTIVA,12563.08,23670.44,false,WEB|API|MOBILE|POS,GT,68.95,2026-04-19T16:30:23Z
CU001215,GT82BAGT000000001215,AHORRO,USD,2025-08-18,ACTIVA,5563.96,37705.30,false,WEB|MOBILE,GT,49.40,2026-03-31T02:29:37Z
CU001216,GT82BAGT000000001216,AHORRO,GTQ,2022-10-02,ACTIVA,-127428.76,44168.38,false,MOBILE|ATM|API|WEB,GT,29.20,2026-04-17T15:39:41Z
CU001217,GT82BAGT000000001217,NOMINA,GTQ,2024-03-12,BLOQUEADA,-6416.82,8623.82,false,POS|ATM,GT,32.11,2026-02-26T05:42:40Z
CU001218,GT82BAGT000000001218,AHORRO,GTQ,2025-08-02,ACTIVA,-96847.13,46428.67,false,WEB|ATM|MOBILE,GT,6.71,2026-04-13T03:42:19Z
CU001219,GT82BAGT000000001219,NOMINA,USD,2025-12-08,ACTIVA,30358.07,49378.16,false,WEB|ATM,GT,36.66,2026-04-11T12:34:32Z
CU001220,GT82BAGT000000001220,CORRIENTE,GTQ,2026-04-08,BLOQUEADA,56307.35,38547.83,false,API|MOBILE|POS,GT,28.18,2026-04-21T11:52:45Z
CU001221,GT82BAGT000000001221,AHORRO,GTQ,2026-04-15,ACTIVA,9839.19,41060.62,false,POS|WEB|ATM,GT,39.49,2026-03-14T16:02:44Z
CU001222,GT82BAGT000000001222,NOMINA,USD,2026-02-11,ACTIVA,16924.81,22401.95,false,API|POS|ATM|MOBILE,GT,41.25,2026-02-17T13:10:59Z
CU001223,GT82BAGT000000001223,CORRIENTE,GTQ,2026-01-25,ACTIVA,54909.49,16864.07,false,API|ATM|WEB,GT,59.61,2026-02-14T18:34:42Z
CU001224,GT82BAGT000000001224,AHORRO,GTQ,2025-12-12,ACTIVA,30785.93,21535.66,false,API|POS|WEB|MOBILE,GT,40.17,2026-04-12T12:47:11Z
CU001225,GT82BAGT000000001225,AHORRO,GTQ,2020-01-28,ACTIVA,6753.26,38731.71,false,WEB|MOBILE|API|ATM,GT,34.98,2026-04-08T04:49:41Z
CU001226,GT82BAGT000000001226,NOMINA,USD,2024-05-07,ACTIVA,27018.52,46278.17,false,POS|WEB|API|ATM,GT,49.88,2026-03-08T04:52:12Z
CU001227,GT82BAGT000000001227,AHORRO,GTQ,2022-01-19,ACTIVA,-4958.12,12645.50,false,API|ATM,GT,30.38,2026-03-30T17:59:36Z
CU001228,GT82BAGT000000001228,AHORRO,USD,2026-02-22,ACTIVA,12484.00,28695.33,false,WEB|API|ATM|MOBILE,GT,31.12,2026-04-20T12:06:48Z
CU001229,GT82BAGT000000001229,CORRIENTE,GTQ,2024-07-17,ACTIVA,46846.11,30208.32,true,POS|API|ATM|WEB,GT,62.58,2026-03-16T00:15:01Z
CU001230,GT82BAGT000000001230,NOMINA,GTQ,2020-04-24,ACTIVA,8955.49,5243.35,false,MOBILE|POS|WEB,GT,35.75,2026-04-02T10:27:56Z
