cliente_id,nombre_completo,documento_id,fecha_nacimiento,fecha_alta,segmento,ingresos_mensuales,pep,pais_residencia,riesgo_base,telefonos,emails,productos_activos,ultima_actualizacion
C000711,Ricardo Valeria Rojas Ruiz,DPI-2350080143582,1985-06-26,2024-08-28,PERSONAL,1253.35,false,GT,28.76,+50260149599,ricardo.valeria.rojas.ruiz.711@correo.com,INVERSION|PRESTAMO|TARJETA_CREDITO|CORRIENTE,2026-01-05T11:05:01Z
C000712,Jose Lucia Lopez Hernandez,DPI-8957116792899,1958-09-14,2025-12-21,PREMIUM,3328.31,false,GT,29.52,+50274298586,jose.lucia.lopez.hernandez.712@correo.com,SEGURO,2026-01-01T10:32:23Z
C000713,Ana Alberto Vasquez Rojas,DPI-5553898008266,2002-08-23,2021-03-20,CORPORATIVO,31639.97,false,CR,40.34,+50266298058,ana.alberto.vasquez.rojas.713@correo.com,PRESTAMO,2026-01-24T02:47:47Z
C000714,Esteban Maria Rojas Ruiz,DPI-1086922342815,1979-11-25,2023-11-11,PERSONAL,1897.81,false,GT,18.26,+50239462307,esteban.maria.rojas.ruiz.714@correo.com,INVERSION|CORRIENTE,2026-04-04T22:58:06Z
C000715,Esteban Jorge Cruz Morales,DPI-5612352308506,1990-04-17,2022-10-28,PYME,8431.76,true,GT,43.11,+50263235005,esteban.jorge.cruz.morales.715@correo.com,INVERSION|TARJETA_CREDITO,2026-02-04T07:56:26Z
C000716,Camila Ana Martinez Flores,DPI-2981671629554,2000-05-16,2025-02-23,PERSONAL,1985.49,false,GT,39.60,+50227402976|+50278279428,camila.ana.martinez.flores.716@correo.com,INVERSION|SEGURO,2026-04-10T05:08:57Z
C000717,Jorge Rafael Martinez Rojas,DPI-7668875735412,1999-05-18,2024-02-17,PERSONAL,2481.64,false,GT,19.95,+50260856250,jorge.rafael.martinez.rojas.717@correo.com,TARJETA_CREDITO|AHORRO|SEGURO,2026-01-20T01:19:43Z
C000718,Esteban Patricia Ruiz Rojas,DPI-5171408154530,1985-03-27,2019-06-30,PERSONAL,515.44,false,GT,23.57,+50228681306,esteban.patricia.ruiz.rojas.718@correo.com,TARJETA_CREDITO|AHORRO,2026-02-03T23:26:07Z
C000719,Camila Luis Reyes Ruiz,DPI-5703037328222,1955-11-19,2020-01-10,PREMIUM,6436.91,false,GT,31.63,+50270401987,camila.luis.reyes.ruiz.719@correo.com,TARJETA_CREDITO|SEGURO|CORRIENTE|PRESTAMO,2026-04-05T01:09:51Z
C000720,Monica Jose Lopez Ruiz,DPI-7912767871276,2004-08-24,2022-12-05,PERSONAL,2496.60,false,PA,43.79,+50230607767|+50226103528,monica.jose.lopez.ruiz.720@correo.com,AHORRO|INVERSION,2026-02-23T20:46:39Z
C000721,Diego Andres Martinez Garcia,DPI-6457108163320,1988-05-27,2021-05-24,PERSONAL,3080.77,false,GT,37.13,+50260896697|+50250522413,diego.andres.martinez.garcia.721@correo.com,AHORRO,2026-04-17T23:04:48Z
C000722,Monica Karla Morales Castillo,DPI-2526493612612,1989-07-21,2018-05-22,PERSONAL,2827.76,false,GT,34.82,+50221334969|+50239335520,monica.karla.morales.castillo.722@correo.com,AHORRO|CORRIENTE,2026-03-10T06:54:40Z
C000723,Lucia Paola Perez Santos,DPI-9436898071119,1966-03-17,2018-02-20,PREMIUM,7517.44,false,GT,46.10,+50262321893,lucia.paola.perez.santos.723@correo.com,INVERSION|PRESTAMO,2026-03-28T22:28:50Z
C000724,Juan Maria Morales Pineda,DPI-7784782692460,1957-04-03,2018-04-01,PERSONAL,873.59,false,GT,26.95,+50250192670,juan.maria.morales.pineda.724@correo.com,TARJETA_CREDITO|PRESTAMO|AHORRO|CORRIENTE,2026-01-09T17:10:12Z
C000725,Miguel Daniela Reyes Flores,DPI-4936203936567,1966-05-24,2022-04-11,PYME,17159.75,false,GT,30.00,+50236818048|+50224886222,miguel.daniela.reyes.flores.725@correo.com,SEGURO|TARJETA_DEBITO,2026-03-02T18:09:10Z
C000726,Camila Patricia Vasquez Gonzalez,DPI-3394571004782,1981-03-22,2020-02-06,PREMIUM,3462.64,false,GT,50.01,+50222162510,camila.patricia.vasquez.gonzalez.726@correo.com,SEGURO|TARJETA_CREDITO|AHORRO,2026-01-17T21:37:17Z
C000727,Camila Esteban Cifuentes Lopez,DPI-2346779642416,2002-08-13,2019-09-01,PERSONAL,792.85,false,GT,29.79,+50226844052,camila.esteban.cifuentes.lopez.727@correo.com,TARJETA_CREDITO|TARJETA_DEBITO|PRESTAMO|INVERSION,2026-03-17T18:51:01Z
C000728,Valeria Ana Gonzalez Rojas,DPI-2376987640441,1998-06-20,2024-06-29,PERSONAL,3286.34,false,GT,34.70,+50248358123,valeria.ana.gonzalez.rojas.728@correo.com,AHORRO|CORRIENTE|SEGURO|TARJETA_DEBITO,2026-02-09T17:44:36Z
C000729,Oscar Jose Lopez Hernandez,DPI-1075740192306,1957-07-19,2022-10-12,PERSONAL,2959.53,false,GT,35.65,+50247957948,oscar.jose.lopez.hernandez.729@correo.com,AHORRO|INVERSION,2026-02-09T20:33:40Z
C000730,Alberto Andres Garcia Lopez,DPI-3432974230734,1997-11-09,2024-02-19,PYME,6041.30,false,GT,29.41,+50222952960|+50278705883,alberto.andres.garcia.lopez.730@correo.com,CORRIENTE,2026-04-14T21:54:15Z
C000731,Rafael Diego Castillo Martinez,DPI-8051922650257,1961-01-25,2018-12-23,PERSONAL,2176.38,false,HN,32.21,+50254452883|+50266741992,rafael.diego.castillo.martinez.731@correo.com,TARJETA_CREDITO,2026-04-13T22:11:07Z
C000732,Diego Daniela Hernandez Reyes,DPI-2360585683772,1963-04-13,2023-07-09,PERSONAL,3315.24,false,GT,29.72,+50233550307,diego.daniela.hernandez.reyes.732@correo.com,TARJETA_DEBITO,2026-04-02T08:28:12Z
C000733,Juan Patricia Santos Garcia,DPI-4969883053268,1980-12-16,2021-08-15,PREMIUM,6508.37,false,GT,27.66,+50259481050|+50229413814,juan.patricia.santos.garcia.733@correo.com,TARJETA_DEBITO|AHORRO|TARJETA_CREDITO|INVERSION,2026-03-09T17:22:06Z
C000734,Alberto Lucia Cruz Ruiz,DPI-5494230007480,1958-11-18,2022-11-29,PERSONAL,962.92,true,GT,48.43,+50270656005|+50227228119,alberto.lucia.cruz.ruiz.734@correo.com,AHORRO|SEGURO|PRESTAMO,2026-03-20T10:25:50Z
C000735,Daniela Mario Martinez Castillo,DPI-8210864936966,1966-12-30,2020-09-19,PREMIUM,3385.05,false,GT,40.80,+50233740646,daniela.mario.martinez.castillo.735@correo.com,CORRIENTE|TARJETA_CREDITO|AHORRO|PRESTAMO,2026-01-09T20:04:46Z
C000736,Ricardo Rafael Pineda Cifuentes,DPI-5901002178301,2004-05-19,2023-10-05,PREMIUM,11933.92,false,GT,38.43,+50234504624,ricardo.rafael.pineda.cifuentes.736@correo.com,TARJETA_DEBITO|TARJETA_CREDITO|INVERSION,2026-01-16T21:17:52Z
C000737,Karla Juan Rojas Hernandez,DPI-7287176567024,1964-01-29,2024-07-24,PERSONAL,2250.49,false,GT,43.80,+50245907700|+50240727681,karla.juan.rojas.hernandez.737@correo.com,INVERSION|PRESTAMO|TARJETA_CREDITO|AHORRO,2026-02-18T23:29:55Z
C000738,Jose Carlos Flores Castillo,DPI-5511632998944,1991-09-17,2021-07-31,PERSONAL,2840.11,false,SV,24.93,+50246330902,jose.carlos.flores.castillo.738@correo.com,AHORRO|CORRIENTE,2026-01-08T00:05:58Z
C000739,Jorge Miguel Vasquez Flores,DPI-7200524463610,1963-12-09,2024-09-18,PREMIUM,3885.21,false,GT,39.53,+50220612637,jorge.miguel.vasquez.flores.739@correo.com,TARJETA_CREDITO|AHORRO|INVERSION,2026-01-12T09:22:41Z
C000740,Oscar Pablo Gonzalez Ramirez,DPI-4803956637232,1985-04-07,2021-02-28,CORPORATIVO,14352.26,false,GT,42.67,+50278474709,oscar.pablo.gonzalez.ramirez.740@correo.com,AHORRO|CORRIENTE,2026-04-01T04:13:08Z
C000741,Juan Carlos Ruiz Rojas,DPI-2626391194068,1956-03-13,2022-03-08,PREMIUM,11915.09,false,GT,44.75,+50246989797|+50264947727,juan.carlos.ruiz.rojas.741@correo.com,CORRIENTE|TARJETA_DEBITO,2026-02-17T05:15:14Z
C000742,Silvia Juan Lopez Flores,DPI-5053762096574,1966-08-03,2019-05-11,PERSONAL,3190.99,false,GT,19.74,+50234653800,silvia.juan.lopez.flores.742@correo.com,TARJETA_DEBITO|CORRIENTE|PRESTAMO|SEGURO,2026-04-17T16:03:16Z
C000743,Mario Natalia Cifuentes Hernandez,DPI-3653517162023,1976-06-18,2022-12-21,PERSONAL,2642.45,false,GT,29.69,+50236512926,mario.natalia.cifuentes.hernandez.743@correo.com,TARJETA_CREDITO,2026-02-15T00:59:30Z
C000744,Daniela Lucia Morales Diaz,DPI-6426277649990,1988-03-12,2022-01-05,PERSONAL,666.29,false,GT,26.50,+50262292864|+50245793982,daniela.lucia.morales.diaz.744@correo.com,TARJETA_DEBITO|CORRIENTE|INVERSION,2026-02-13T19:56:05Z
C000745,Natalia Valeria Reyes Reyes,DPI-5473750519341,1982-12-23,2023-02-23,PREMIUM,3171.69,false,GT,28.40,+50224258091,natalia.valeria.reyes.reyes.745@correo.com,TARJETA_DEBITO|CORRIENTE|TARJETA_CREDITO|PRESTAMO,2026-01-10T21:00:38Z
C000746,Jose Mario Morales Hernandez,DPI-4899775946257,1993-12-02,2020-10-27,PERSONAL,3276.18,false,GT,22.76,+50233849237|+50259623218,jose.mario.morales.hernandez.746@correo.com,TARJETA_CREDITO|AHORRO|SEGURO,2026-01-18T23:49:33Z
C000747,Jorge Ricardo Vasquez Rojas,DPI-2964144906794,1963-05-23,2022-05-06,PYME,17454.81,false,GT,29.56,+50262159319,jorge.ricardo.vasquez.rojas.747@correo.com,PRESTAMO|TARJETA_DEBITO|INVERSION,2026-03-10T18:50:22Z
C000748,Karla Carlos Reyes Martinez,DPI-5607454531084,1988-10-03,2020-11-07,PERSONAL,756.16,false,GT,38.43,+50267307529,karla.carlos.reyes.martinez.748@correo.com,AHORRO|SEGURO|INVERSION,2026-02-04T15:42:57Z
C000749,Camila Lucia Diaz Pineda,DPI-5809993572525,1964-08-01,2021-06-15,PYME,13759.91,false,GT,24.21,+50265931938,camila.lucia.diaz.pineda.749@correo.com,TARJETA_DEBITO|CORRIENTE|TARJETA_CREDITO|SEGURO,2026-02-14T00:17:52Z
C000750,Silvia Camila Flores Martinez,DPI-4587333051031,2005-10-19,2019-02-18,PERSONAL,1975.12,false,GT,43.32,+50254995348|+50226632885,silvia.camila.flores.martinez.750@correo.com,TARJETA_DEBITO,2026-04-15T07:54:43Z
C000751,Karla Jose Diaz Mendez,DPI-8705992542417,1964-12-18,2025-11-24,PERSONAL,2360.26,false,PA,45.53,+50253380490,karla.jose.diaz.mendez.751@correo.com,TARJETA_DEBITO,2026-01-12T21:57:15Z
C000752,Miguel Fernanda Diaz Perez,DPI-8788873588046,1991-09-13,2022-08-07,PERSONAL,1368.95,false,GT,28.47,+50269967723,miguel.fernanda.diaz.perez.752@correo.com,TARJETA_CREDITO,2026-01-27T17:24:53Z
C000753,Monica Alberto Rojas Santos,DPI-2252461767394,1977-01-20,2018-02-06,CORPORATIVO,49888.44,false,GT,54.07,+50263185369,monica.alberto.rojas.santos.753@correo.com,PRESTAMO|CORRIENTE,2026-03-27T16:15:58Z
C000754,Silvia Carlos Pineda Morales,DPI-6132974193475,1957-07-08,2019-02-24,PERSONAL,2098.21,false,GT,23.93,+50242061401,silvia.carlos.pineda.morales.754@correo.com,INVERSION|CORRIENTE|TARJETA_DEBITO|AHORRO,2026-03-05T07:00:47Z
C000755,Andres Gabriela Pineda Gonzalez,DPI-9269703865091,1972-12-06,2019-02-20,PERSONAL,692.16,true,GT,48.50,+50239526461|+50252277130,andres.gabriela.pineda.gonzalez.755@correo.com,AHORRO|INVERSION|PRESTAMO|SEGURO,2026-04-01T10:19:20Z
C000756,Sofia Andres Martinez Pineda,DPI-5467343244527,1994-06-22,2024-05-01,PERSONAL,2485.34,false,GT,18.03,+50234278234|+50258719972,sofia.andres.martinez.pineda.756@correo.com,SEGURO|TARJETA_DEBITO|INVERSION,2026-02-24T18:28:52Z
C000757,Rafael Monica Ruiz Martinez,DPI-2438455309360,1966-02-26,2022-12-23,PERSONAL,3352.22,false,GT,37.85,+50242770286,rafael.monica.ruiz.martinez.757@correo.com,PRESTAMO|SEGURO|INVERSION,2026-03-31T16:06:10Z
C000758,Andres Esteban Ramirez Martinez,DPI-5716791233941,1993-11-17,2021-06-02,PYME,6246.95,false,GT,29.86,+50274060262,andres.esteban.ramirez.martinez.758@correo.com,AHORRO|TARJETA_DEBITO|TARJETA_CREDITO|CORRIENTE,2026-03-08T11:00:38Z
C000759,Valeria Daniela Mendez Flores,DPI-3914651944670,1997-08-10,2024-08-03,PERSONAL,3276.44,true,GT,64.60,+50279011120|+50273541655,valeria.daniela.mendez.flores.759@correo.com,PRESTAMO|CORRIENTE|SEGURO,2026-01-10T22:24:43Z
C000760,Rafael Daniela Lopez Flores,DPI-6126611488997,1990-06-18,2019-08-22,PERSONAL,3130.82,false,GT,18.88,+50247160211,rafael.daniela.lopez.flores.760@correo.com,TARJETA_CREDITO|TARJETA_DEBITO|SEGURO,2026-02-22T02:19:33Z
C000761,Lucia Valeria Hernandez Morales,DPI-9457867195937,1955-07-15,2019-08-29,PYME,10906.91,false,GT,18.90,+50262430178,lucia.valeria.hernandez.morales.761@correo.com,PRESTAMO|AHORRO|INVERSION,2026-03-04T07:19:25Z
C000762,Mario Andres Ruiz Morales,DPI-1819107353792,1985-03-29,2021-11-03,PERSONAL,954.27,false,MX,39.25,+50268572060,mario.andres.ruiz.morales.762@correo.com,AHORRO|CORRIENTE|TARJETA_DEBITO,2026-01-06T22:02:42Z
C000763,Andres Miguel Diaz Rojas,DPI-9439230374238,1991-03-29,2021-12-14,PREMIUM,5895.89,false,GT,37.57,+50225662044,andres.miguel.diaz.rojas.763@correo.com,SEGURO|TARJETA_CREDITO,2026-01-09T11:42:45Z
C000764,Luis Ricardo Diaz Rojas,DPI-9023272397172,2004-01-29,2024-05-07,PERSONAL,679.53,false,GT,39.93,+50249678699,luis.ricardo.diaz.rojas.764@correo.com,TARJETA_DEBITO|TARJETA_CREDITO|INVERSION|SEGURO,2026-03-29T21:50:40Z
C000765,Andres Carlos Lopez Morales,DPI-9157356294149,1984-01-10,2021-05-10,PREMIUM,5497.51,false,GT,37.08,+50266990881|+50269624693,andres.carlos.lopez.morales.765@correo.com,PRESTAMO,2026-01-15T08:07:57Z
C000766,Oscar Monica Garcia Diaz,DPI-6701947462785,2001-02-22,2019-12-08,PYME,11991.73,true,GT,64.45,+50254966365,oscar.monica.garcia.diaz.766@correo.com,TARJETA_CREDITO,2026-02-15T00:37:40Z
C000767,Gabriela Silvia Morales Pineda,DPI-7525429422630,1992-10-16,2024-12-01,PERSONAL,3191.49,false,GT,20.87,+50226284004,gabriela.silvia.morales.pineda.767@correo.com,SEGURO|TARJETA_DEBITO|CORRIENTE|TARJETA_CREDITO,2026-02-06T14:06:05Z
C000768,Daniela Monica Ramirez Castillo,DPI-8429366553910,1971-10-01,2023-10-26,PYME,12316.70,false,GT,42.34,+50242608632,daniela.monica.ramirez.castillo.768@correo.com,AHORRO|TARJETA_CREDITO,2026-02-15T03:33:42Z
C000769,Diego Silvia Flores Santos,DPI-3972305706768,1989-05-22,2025-02-02,PYME,12245.12,false,GT,24.57,+50243968214|+50226265996,diego.silvia.flores.santos.769@correo.com,AHORRO|INVERSION|PRESTAMO,2026-01-17T01:17:50Z
C000770,Camila Mario Rojas Reyes,DPI-2247894155676,1989-07-28,2026-02-26,PREMIUM,11456.82,false,US,54.43,+50226923459,camila.mario.rojas.reyes.770@correo.com,AHORRO|TARJETA_DEBITO,2026-04-15T17:05:42Z
C000771,Ricardo Monica Castillo Ruiz,DPI-8565429898353,1963-09-03,2024-11-04,PYME,14036.12,false,GT,35.82,+50229284211,ricardo.monica.castillo.ruiz.771@correo.com,INVERSION|TARJETA_CREDITO|AHORRO,2026-04-06T13:14:04Z
C000772,Mario Mario Morales Diaz,DPI-6165653103507,1986-03-12,2023-02-26,CORPORATIVO,45944.32,false,SV,54.10,+50236883882,mario.mario.morales.diaz.772@correo.com,TARJETA_DEBITO|AHORRO|CORRIENTE,2026-03-03T06:58:38Z
C000773,Miguel Ricardo Hernandez Castillo,DPI-5018403529880,1956-11-16,2024-06-26,PREMIUM,4595.06,false,SV,36.88,+50261320469|+50263515554,miguel.ricardo.hernandez.castillo.773@correo.com,SEGURO|AHORRO|PRESTAMO,2026-01-07T09:45:29Z
C000774,Natalia Juan Hernandez Santos,DPI-4249973437143,1982-08-11,2026-01-21,PERSONAL,1432.49,false,SV,47.58,+50278340926,natalia.juan.hernandez.santos.774@correo.com,PRESTAMO|SEGURO|INVERSION,2026-02-09T18:43:55Z
C000775,Rafael Luis Santos Gonzalez,DPI-6068051466392,1982-07-25,2018-07-18,PYME,5029.33,false,GT,33.51,+50271700371,rafael.luis.santos.gonzalez.775@correo.com,SEGURO|AHORRO|CORRIENTE,2026-01-15T05:01:20Z
C000776,Mario Esteban Cifuentes Flores,DPI-6195305236644,1985-10-24,2020-10-20,PERSONAL,3352.68,false,SV,40.56,+50240259889|+50258140572,mario.esteban.cifuentes.flores.776@correo.com,TARJETA_DEBITO,2026-01-13T06:59:03Z
C000777,Diego Maria Vasquez Ruiz,DPI-9909116624859,1975-12-06,2022-04-30,PERSONAL,1626.25,false,GT,22.81,+50234171368,diego.maria.vasquez.ruiz.777@correo.com,PRESTAMO,2026-02-06T18:42:49Z
C000778,Valeria Oscar Mendez Flores,DPI-9158293542601,1986-12-29,2020-08-12,PERSONAL,1040.66,false,GT,23.63,+50235050822|+50221027413,valeria.oscar.mendez.flores.778@correo.com,TARJETA_DEBITO|CORRIENTE|PRESTAMO|TARJETA_CREDITO,2026-02-04T06:07:21Z
C000779,Rafael Natalia Pineda Cifuentes,DPI-3844380214139,1962-12-09,2023-09-22,PREMIUM,4519.11,false,GT,34.65,+50272827497,rafael.natalia.pineda.cifuentes.779@correo.com,TARJETA_CREDITO|PRESTAMO|TARJETA_DEBITO,2026-01-26T01:46:00Z
C000780,Jorge Ricardo Pineda Diaz,DPI-8617435875621,1988-05-11,2022-05-17,PERSONAL,1035.17,false,GT,37.03,+50221179455,jorge.ricardo.pineda.diaz.780@correo.com,INVERSION,2026-03-21T15:00:17Z
C000781,Lucia Natalia Morales Ruiz,DPI-2793873302846,1975-09-25,2018-06-10,PERSONAL,1069.77,false,GT,27.67,+50256472217|+50272392588,lucia.natalia.morales.ruiz.781@correo.com,SEGURO,2026-01-27T07:16:58Z
C000782,Miguel Gabriela Gonzalez Cruz,DPI-9019840634572,1971-10-31,2022-06-13,PREMIUM,11718.29,false,GT,36.32,+50252862807,miguel.gabriela.gonzalez.cruz.782@correo.com,TARJETA_CREDITO|SEGURO,2026-02-06T22:06:48Z
C000783,Natalia Carlos Ruiz Ruiz,DPI-9499957500759,1984-02-06,2022-04-14,PERSONAL,1445.11,false,GT,34.90,+50220796929,natalia.carlos.ruiz.ruiz.783@correo.com,TARJETA_CREDITO|TARJETA_DEBITO|SEGURO|INVERSION,2026-03-21T05:30:14Z
C000784,Jose Juan Hernandez Garcia,DPI-8694140713366,1975-03-09,2025-11-04,PREMIUM,8584.03,false,GT,40.36,+50266063779,jose.juan.hernandez.garcia.784@correo.com,TARJETA_DEBITO|CORRIENTE,2026-04-17T03:34:45Z
C000785,Esteban Gabriela Diaz Cifuentes,DPI-4541266777839,1957-02-25,2023-12-02,CORPORATIVO,30866.65,false,GT,44.48,+50233970529|+50265662367,esteban.gabriela.diaz.cifuentes.785@correo.com,PRESTAMO|CORRIENTE,2026-02-20T11:07:52Z
C000786,Jose Ana Garcia Cifuentes,DPI-5205371654378,1961-12-26,2018-12-15,PERSONAL,2207.47,false,GT,18.53,+50240309086,jose.ana.garcia.cifuentes.786@correo.com,TARJETA_DEBITO,2026-03-13T14:51:59Z
C000787,Fernanda Lucia Castillo Ruiz,DPI-5864820465738,1970-07-23,2026-01-19,PERSONAL,1632.32,false,CR,37.24,+50236476818,fernanda.lucia.castillo.ruiz.787@correo.com,INVERSION,2026-04-13T14:34:06Z
C000788,Rafael Daniela Martinez Flores,DPI-3450271456159,1975-03-22,2024-02-12,CORPORATIVO,55306.83,false,GT,32.72,+50248096490|+50228741012,rafael.daniela.martinez.flores.788@correo.com,PRESTAMO,2026-03-18T12:07:25Z
C000789,Juan Fernanda Ruiz Gonzalez,DPI-4864514009380,1970-11-07,2020-03-24,PREMIUM,5233.85,false,GT,36.59,+50221122448|+50230644531,juan.fernanda.ruiz.gonzalez.789@correo.com,INVERSION|AHORRO|TARJETA_DEBITO|CORRIENTE,2026-02-26T00:05:00Z
C000790,Alberto Rafael Lopez Martinez,DPI-1575960362145,1966-05-08,2024-05-21,PERSONAL,1136.67,true,GT,55.06,+50249982828|+50269119487,alberto.rafael.lopez.martinez.790@correo.com,INVERSION|PRESTAMO|TARJETA_CREDITO,2026-02-18T10:04:47Z
C000791,Maria Luis Gonzalez Rojas,DPI-6010402677977,1997-12-23,2022-11-03,PERSONAL,3395.49,false,GT,27.41,+50244465373|+50236302222,maria.luis.gonzalez.rojas.791@correo.com,SEGURO|CORRIENTE|PRESTAMO,2026-03-08T17:56:04Z
C000792,Jorge Karla Ramirez Ruiz,DPI-6183777928034,1977-06-03,2018-12-23,CORPORATIVO,30648.64,false,US,36.99,+50239942411|+50279566654,jorge.karla.ramirez.ruiz.792@correo.com,AHORRO|TARJETA_DEBITO|TARJETA_CREDITO|CORRIENTE,2026-01-12T20:08:39Z
C000793,Mario Lucia Rojas Garcia,DPI-8920154281656,2003-05-29,2019-05-03,CORPORATIVO,67078.91,false,CR,53.39,+50262585588,mario.lucia.rojas.garcia.793@correo.com,PRESTAMO,2026-01-04T19:26:15Z
C000794,Silvia Patricia Rojas Lopez,DPI-9048440882618,1962-06-06,2023-05-02,PYME,15051.65,false,GT,45.62,+50262762098,silvia.patricia.rojas.lopez.794@correo.com,AHORRO|TARJETA_CREDITO|TARJETA_DEBITO|CORRIENTE,2026-01-10T00:41:27Z
C000795,Rafael Jorge Cifuentes Cifuentes,DPI-8627329395427,2001-03-11,2018-02-02,PERSONAL,2422.57,false,GT,19.72,+50270161534,rafael.jorge.cifuentes.cifuentes.795@correo.com,PRESTAMO|INVERSION,2026-03-27T01:51:22Z
C000796,Sofia Karla Flores Lopez,DPI-6247249413116,1963-06-10,2021-02-01,PERSONAL,3257.48,false,GT,32.83,+50234994982,sofia.karla.flores.lopez.796@correo.com,PRESTAMO|TARJETA_CREDITO|CORRIENTE,2026-02-15T08:37:36Z
C000797,Sofia Lucia Ruiz Santos,DPI-1225896998971,1955-07-12,2022-12-01,PREMIUM,7186.09,false,GT,38.05,+50266870635,sofia.lucia.ruiz.santos.797@correo.com,PRESTAMO|SEGURO|INVERSION,2026-03-30T16:30:07Z
C000798,Sofia Silvia Reyes Morales,DPI-8792258470747,1973-11-02,2021-12-26,PYME,17965.34,false,US,31.54,+50246619485,sofia.silvia.reyes.morales.798@correo.com,TARJETA_CREDITO|SEGURO|INVERSION,2026-02-08T12:20:31Z
C000799,Miguel Valeria Cifuentes Castillo,DPI-1990782696441,1977-12-12,2025-03-10,PERSONAL,2401.26,false,GT,35.30,+50221471420|+50234772894,miguel.valeria.cifuentes.castillo.799@correo.com,TARJETA_DEBITO|SEGURO|INVERSION,2026-01-13T17:15:12Z
C000800,Esteban Mario Cruz Garcia,DPI-6191800960040,1955-11-10,2024-10-28,PERSONAL,1163.25,false,GT,38.56,+50236231922,esteban.mario.cruz.garcia.800@correo.com,SEGURO|TARJETA_DEBITO,2026-02-11T02:48:05Z
C000801,Pablo Pablo Cruz Flores,DPI-3695247364173,2002-05-23,2021-06-30,PERSONAL,3387.48,false,GT,34.73,+50233529803,pablo.pablo.cruz.flores.801@correo.com,PRESTAMO|AHORRO,2026-03-12T11:16:06Z
C000802,Valeria Diego Gonzalez Pineda,DPI-8183141659977,1987-03-27,2020-11-21,PERSONAL,548.34,false,US,27.00,+50278065424,valeria.diego.gonzalez.pineda.802@correo.com,INVERSION|CORRIENTE|SEGURO|AHORRO,2026-04-14T00:40:40Z
C000803,Maria Jose Ramirez Flores,DPI-7900457714603,1998-01-21,2023-09-18,PERSONAL,2733.82,false,GT,35.69,+50264212590,maria.jose.ramirez.flores.803@correo.com,INVERSION|AHORRO,2026-01-11T23:25:09Z
C000804,Pablo Jose Cifuentes Santos,DPI-5759136820908,1969-04-23,2022-04-05,PERSONAL,2663.53,false,MX,39.88,+50271934485,pablo.jose.cifuentes.santos.804@correo.com,TARJETA_DEBITO|CORRIENTE,2026-02-05T22:52:17Z
C000805,Alberto Oscar Mendez Hernandez,DPI-8806824894815,1961-05-29,2022-08-31,PREMIUM,3417.36,false,PA,38.19,+50254941135|+50225521245,alberto.oscar.mendez.hernandez.805@correo.com,TARJETA_DEBITO|SEGURO,2026-01-07T05:11:36Z
C000806,Alberto Gabriela Gonzalez Cruz,DPI-7431412961469,1968-07-31,2018-08-01,PERSONAL,600.94,false,GT,37.46,+50252364985|+50238551685,alberto.gabriela.gonzalez.cruz.806@correo.com,TARJETA_DEBITO|TARJETA_CREDITO,2026-01-06T05:27:42Z
C000807,Fernanda Diego Flores Cifuentes,DPI-7919655706367,1977-05-23,2022-02-25,PYME,12482.73,false,GT,44.48,+50235997252|+50262864063,fernanda.diego.flores.cifuentes.807@correo.com,INVERSION|AHORRO|CORRIENTE|TARJETA_CREDITO,2026-02-19T19:00:20Z
C000808,Lucia Ana Perez Morales,DPI-5363390351562,1976-08-09,2020-08-10,PERSONAL,2463.97,false,GT,24.66,+50237248011,lucia.ana.perez.morales.808@correo.com,TARJETA_DEBITO|TARJETA_CREDITO|PRESTAMO,2026-04-02T22:36:31Z
C000809,Valeria Sofia Hernandez Lopez,DPI-8286097210399,1969-05-02,2024-06-03,PERSONAL,3492.61,false,GT,22.52,+50263594212,valeria.sofia.hernandez.lopez.809@correo.com,SEGURO|PRESTAMO|TARJETA_CREDITO|AHORRO,2026-03-26T17:32:47Z
C000810,Gabriela Jorge Rojas Castillo,DPI-4494828750133,1964-01-10,2024-02-12,PERSONAL,1330.10,false,GT,40.75,+50277250124|+50237057758,gabriela.jorge.rojas.castillo.810@correo.com,TARJETA_DEBITO|CORRIENTE|PRESTAMO,2026-03-08T22:45:53Z
C000811,Paola Ricardo Reyes Cruz,DPI-5048130218830,1999-09-19,2022-01-06,PYME,15442.25,false,GT,41.85,+50224478510|+50277293268,paola.ricardo.reyes.cruz.811@correo.com,SEGURO,2026-03-09T06:10:08Z
C000812,Lucia Daniela Reyes Lopez,DPI-7211278218625,1956-01-26,2025-07-26,CORPORATIVO,54909.97,false,GT,45.60,+50259861337|+50253356394,lucia.daniela.reyes.lopez.812@correo.com,INVERSION,2026-01-07T01:35:21Z
C000813,Silvia Pablo Diaz Mendez,DPI-2574865330543,1956-09-29,2023-01-14,PYME,12145.46,true,GT,67.86,+50248569916,silvia.pablo.diaz.mendez.813@correo.com,AHORRO,2026-01-28T21:41:26Z
C000814,Paola Oscar Perez Cruz,DPI-4536098053081,1986-06-01,2020-01-17,PYME,3897.98,false,GT,44.52,+50227823341,paola.oscar.perez.cruz.814@correo.com,AHORRO|CORRIENTE|INVERSION|PRESTAMO,2026-04-06T21:47:27Z
